HOTKEY,COLDKEY,EMISSION(ρ),DIVIDENDS
5Gs9pxPd4P2uWgedvLYdSfK1tWb7wZpLvX5PTby5vGdcaRGj,5H3keJUfa9nN2jJQHmvSKzJNpTgsYhzsH1aJZ489enSS7GZp,0.001547558,0.0
5GsABzjBdrGD6AC8FpEWU291qPHFz9BJmzZ44v2UduVajnXe,5H9LcFZbycsTyjuZu61JcDGsCbDxCE9iWb1W7z8Dv4m5eLk9,0.0,0.0
5GsB4GyzPcpwJucLn6eANU7ZHvDjrE42jBqo5c7bGHt2D2tH,5Gb4Lw63REC4Yd6R88mZoupU49JQQZircJg9WQsr7WVthWNm,0.023482999,0.0
5GsBnhA2DqHjh89VvzWPRvxE1UDtdmnMqGDbtQxyUsXzdv1e,5GZZjv2NzocZqL2mLGjdqvhf254SVR57e2dG67WMLYah4ezi,0.0,0.0
5GsCaoWGSkPdqgVwhPbQgtEinAG4pqqDhLiCUWBU6JEdMEVZ,5CXSuwgzJ5rSTYb42ES3KHkxMxJG7cPPabKmPKpuZziPzM2r,0.005246331,0.0
5GsCsU4Tx957i9U63ZTb5HrnqtikbrQZDn5TQhpwjJxGTzhG,5HE8yXgbrEPpszqMaaJgkrourJX6fCgXVfKm8u7UuYUsyLLs,0.016532317,0.0
5GsE3KEuBWGeUpLoGCbvmc4avveegHqubuPShjR8BaBVkAc7,5Do4n5vCmDVSVy4BsXGVuxGpYG9igHfx1TTtxKeFyk2jgtcJ,0.005163858,0.0
5GsE82rXSpvXrp73LmGZPLfE7v2SJmnZ7WEApBaUwu33Me5n,5Cw3mikJBcz22A518Jrf6sNKj17aFzuvx4uhaNkxRYsqHAkF,0.004019382,0.0
5GsFCgXmBpmuiYiWEGhMjGUNEnU9o2fXUsuBFkGta9tBacGq,5CMWvfTA2xTRrytsapb8PdoKHb3TcmiKcVZneKD6cgcSSwpQ,0.02896207,0.0
5GsFEYEcVRji7wY53yx7siSU34hzU9SeMT9WPsAYG6vcp1C3,5HjmhsPvhr1JTQG4QQLspoi6N3B1jfXmNfggwU11xexsvCVd,0.001712834,0.0
5GsHnhT46x2Gfp5eNj3vHiix8vntqHjtJzHySGFxPRHnbWAK,5EsJTdAsWcgiUCMvbR9Vmp2nvUVXEKaNEfKzu1k4hWqoE4uL,0.01414634,0.0
5GsHwCQdmdmNzAJdsDenNwvKGpt4hTCcdGBDhpqwF9g8RRvU,5GmSaYqVsNPanc9q87YYyeWm9pFQYVBGyfGkR7hcZ62VfssY,0.022082055,0.0
5GsK34tmYFXzWgb2TnmZSQ19K2hk4TUHnoth8FpuRF2KASHr,5F9T2YXFNSgActRk2poe8qwE9jfDbs6nbA6C4qH3ApVXy2FS,0.001274296,0.0
5GsL9zNp1CdKmKSYBGjeF9kGReRpS8KdQv2yJ3mHVwKq2YCq,5FnBRkdsMefYaucE8e8SXFHgYztao4kks95wejPHdJ4kALQK,3.677e-06,0.0
5GsMjPqChNqHnMDp6VKnzYLyZBZhGobe5PcoBE8NypZ7HUgn,5ERVNomntEWHjwea7iohGsfaP4YCRzsEz8vmMmouxXRhsEb3,0.013867325,0.0
5GsMw7i5QSj8GQ65ZHuFXhTyM3SnH92iJG2nbmDmsR1iBrFn,5GVsK7YYyKZHUKMhZVa8f5XNhitcTJq2RiVhX37C2ceyf5tT,0.010137287,0.0
5GsQ2mdewmv5dToLzW6keSEePrdfubutBmUry341qJvTsNAt,5EnNiF6W3HBnd88JtPqvKgf78NmTZuaWEwp7k8JMaggpUXcp,0.001462633,0.0
5GsR2VDBcndCsFGbteDfVWEvrSZ3i8SYXDmnDUMmh6T9yDPF,5D2DvfDXiqAacdeKLNcGS7n8PYyYemr328FbNi4e5qT6QGaC,0.00598227,0.0
5GsS6UkaW2uMT6mZcp4887LPksKhyAQ9soh2HvFmaRtCT73P,5HouNP5B9RUYcRZoKLn1MM6LtBGdU1BEXuddx2sDE9CHN4LJ,0.004981174,0.0
5GsSM359bwgV1tpzTPP9zGyKb4Pn4kVDVFrQudCc5GA6bNa6,5FKc37taCh1W1komZJeo2PbKo3aVSKnV4BaCmFCqTGhS8k7H,0.020696564,0.0
5GsSNa8Xv3bywNtkzmqCuDsNMALTztXkpLTpnnQs3CPxMZnf,5FkQxGdkx5nkpiYWbjwWDrvFjMPqz8Eu5SRhykrDd3pn6nou,0.008157686,0.0
5GsTmRYeRoXji1cjmtg2LPNHuZCiyhZjMoDUfWcbw3FYefxi,5C4qZTmDL2JxSttAoRTpB4ugkVDGVg9iFYJNvoa95NeTaEgW,0.0,0.0
5GsUmDwQ17dhRuvsWrdkF1kSScoQ5XSU4YGrhpxHDwMGkQbB,5DA9w1pMiwYPd3HKW5jSdhcxNenmKAwu4DAdHt4wrv6B1ydP,0.083304204,0.0
5GsVWdwdMGdp6K5yt3ig6iqakT9FtmMMTeBN16Jp7Xuo9Pkh,5HNfTJkebrw7PGP8J18QTCgpYchPyk4emSRFGCCATr2oX17P,0.011598813,0.0
5GsWjRz8uDMVQUgomMiNwJjKk1GDDpqvDnhf1nhy1yJXDtJP,5F1NPMSk1GCCS8A5iQrFoT4xjBsK9rMnbZxnYTupwWyxjUAz,0.001642557,0.0
5GsXx2kttNjEct6QVBY44d7f7km1mKQXfUz9ZVYQYm4QsjuJ,5Dbx9CobDrxezjZVkJB4KsnNV7fmnviWPztgHqdCgiBiENnF,0.002452181,0.0
5GsYMTyLC7TeuV7jeoUqkuDJEdx6G4ggJsGPZEBCx6C7VHm5,5D4S2WVBL1GyWWKvTuJ7Rpwbp2d7CwtNX2bwDxgvP28HRVLb,0.000305597,0.0
5GsavuvkUsVEr7hbpVMU9QvACMiNJo6fZ79LYLT3g1p7HgXN,5EZX22fxpF5LsKUct1KGqzZzXvVpAq3NtMgr6TDYK7KraMsX,0.016300322,0.0
5Gsb7wm95kUnSiRYuSx8WRqHykomn7mArp5jiHYHgLreM8uk,5EefisctzgWdVGFQaL4LjFFacTE7dM4YJVNy3ogGBQoapTU1,0.001701775,0.0
5Gsbdrv6tVFu7J7MtUJ72pG1YuhBCtUMSxm3Gu1vdbmn1sCG,5DCVvpT1wTm5zcCR6V1Yb6RtER8WRx8GbNPM1tzZuVhfVoYS,0.007543717,0.0
5Gsc1h9tTuAYvSVyqb6AyDGpiP7o6MtWDtcuGaVMEMRCzVeu,5FguNiPpv8zyLnEmt4dKLhYpck9igZgtCPBkD2wdZPdQJRcB,0.002227782,0.0
5GsdaZZ1PmVAVgdW8y4WfqLfE7VX4JXkgdQ8Mq1C4UrLZC4y,5Fq3fe6XGeAoxV5tsRApee1YEvnKgBdxxvY6wHEPAvibsguY,0.055568278,0.0
5Gseg5jcWAsJBarCu7TeJ5uu5VZztG5Xy1E3He9jXgf7PeZP,5DaKT3ZZA7nCnZ9ZBHwdeEHzzxZWSU8bHeFCaiYXyeqaX1XR,0.001278345,0.0
5GsfxzxiygSivVL3vHmMFiHUi2xRrJshQjmU4VQZzUwkAr4C,5Ckr1EUS2CyJtp1v5wYoyCo6p9bcjYA1SNuyZ8LVHb55J9CP,0.001560399,0.0
5GsggGPDu8UMEMq4jfSZJUcz4m46K3e8Mmz1cBET6UFRg9JN,5D89ezLVK39C8nNv85xA7nEP3T8tEXnRdtdUconhcPEVu8JE,0.015829306,0.0
5GshttuEMyrLGbcSFSDMR76QhKuvH7qa9HGQD395oY2FbPJo,5DaYQHF5ZyRUxj922L3VH1UnBCkg5R3izJ3iwufGd6EcuPtA,0.00730757,0.0
5GsjSadXwVwN2k1NVQufRxswTsnnE5rNWvyKBSxoF4FrujDD,5Gds6JHggKu3vV4qmhVERU7dfjbGvh8cyKVYp8FTNN6D1fUM,0.001835799,0.0
5Gsk7JX37oU28dvunXpoJMGoQvtRFmPF56ersuPUhdgdhc79,5DysqpZ6cAypRmgBQEyVPRhS9WBt63jo36Lm65Burn2j6ET1,0.00184322,0.0
5Gsmda7kzm844tHkTyM1hh4zhhpcbcnvBNnABARBbReu67pb,5DNn9ZMCTRL7KVvhAqnATnPbFf7StTDT3yf2LKoVNoK5X4hB,0.048616808,0.0
5GsmpqXeAo1pGaEiZtiCM7PNxK5sxwocgVnBhPJbUVnD36xL,5EsbQTJKKCLJwmNnpdSxTKm1WJ4iv3xNcn5U3HadUV1RpRbR,0.01564859,0.0
5Gsoh3DcMBXvaAPNNWrbA6fFbyy4CKN4mP1vNq2WWJHH2RiL,5EcZsewZSTxUaX8gwyHzkKsqT3NwLP1n2faZPyjttCeaPdYe,0.072003507,0.0
5GspQEjC6ER873og4FzGXumX9WDLu4wAk9QyKBMWUkSgnMc9,5Do4n5vCmDVSVy4BsXGVuxGpYG9igHfx1TTtxKeFyk2jgtcJ,0.003422845,0.0
5GspfohzQYpiABnfYs38ienNQGDmQHzJDt9tGgUTaQeK5Cwd,5FXHMaHbsAcSAAfs3htrxVJU1MQKZmkDE7gvUTZ9cKQJUtGw,0.0,0.0
5GsrrX3orqn1ikwkigTavqUP1rfKsEkZd4yKtWtxP95kwknx,5F2PP24dWnsppWCxCSoj89XwrKdW7sSCdVmZdnDJQgeoSjAE,0.0,0.0
5GswVn1878URiT9apfXn4ev1htPiHVjX4AXQixykU2f2mno8,5FvfCgAB4SbcSV4HJmzRrcmWTjjKiM7E6wXR6p96vaH2oCLo,0.00471734,0.0
5GsxTcXqLbYbaSmNTavNExKmA8Z8gGdn9mNyBmkfJt7XStf7,5E4uzqEqJLReY9xc2gdYm5UWkKAifZGncNguodNMSVcGSxKX,0.01468378,0.0
5GsytX2QWteKoBqMjaJSMpxYaeKdQUzNVZt1QFaiFncAeztS,5FxckT3PLzfVQUZDu6n1KKWbGNk1asVmFfAiZwygDVQcArqX,0.005744203,0.0
5Gsz2dNfUic2DE64va82z1ccDgZzZHRpQVnbLMRZdk32vqJP,5HRGiHMyzcRaVkDtVbUrYU88ya35nG5VJD2V4vkmQThoRgdL,0.012851438,0.0
5GuJr7sqANhpM9qLY7inTkYicrZ6hH7fWD9jKMAjqxbSkyqf,5EqktwdR4WWAEktEyM46xoiqh4r7TduDUkjXvtWTBcCZB3nu,0.001878763,0.0
5GuKJ7xMRmYpzPYCSkE57MC8n28AEASUZSJfnQxYWuFte2y1,5GnNyf3SRw8xMHwdQX1pVUPGf8NWeTCB4KJLYUgnUJp2yaFo,0.055723835,0.0
5GuKdk9DMgktuNgXhV2oezDxH6bZr5yohZwyRGxLQixMann2,5GW8ikKrH73sMyBVGK7Whpr4xHRLdydEf4GKqBaGaYL4hzDC,0.007617183,0.0
5GuLERXfZuaJWt357CrB3Qq5HAzEKyHWXqiN9TXC69TCC6Sh,5C4tSpi75yriy5CTskFDbyLmbSvFEdZhZTanukabXA6Fcgyn,0.012852237,0.0
5GuMHT5coTCzUgLWzqG1LuVVaPYarLhrPnEvKj1AWDHEESHG,5DA9w1pMiwYPd3HKW5jSdhcxNenmKAwu4DAdHt4wrv6B1ydP,0.01093809,0.0
5GuMngAL4vbjAh6THjtLtqckJjNRBxfBu94fEUzaYJm6RzWu,5F6isJTzPdwhFLPEjbY4t35RpYMAHvPahUPHZZMnmZL2yWh7,0.002228982,0.0
5GuNY5oZCRoMBd9EjGyAj5hVX4MqMkFsQLfGerGFEP11nCWJ,5CY2ut7ZxZuXWbxdWQfQzWkmekq8HtMbcnYYZ73B4uX2v3kC,0.059956733,0.0
5GuP9PncF1UyZ4DAeSPzABDWAQNRNw8nfunn8f1barD2EWu2,5DtNP7UMKoerWXexoVtLdxpyeBW8u1i9Gwcn6AK4EiDLMUE4,0.01608116,0.0
5GuPDjJ4k73PiMniAL4nTzDfnDR8E4PyFVpxrD96qGVFTQcZ,5H4M9sR1MtnN5YwerC4cZtHyzkpivShfiQ8MnLbHfVLsBHxa,0.011046336,0.0
5GuPaczBaz38SPfjAegv5jCuDsh7vqhKDknu6RHpNYxYtXTA,5CSkLK61C17NqBcAQJfyhBiowQULySozDYXzy2ZTNkNUqWAq,0.008624583,0.0
5GuQ6Lba31cTZ2JmrFCKuswDaPARM1EuEprBBy2J6tbizavt,5HjmhsPvhr1JTQG4QQLspoi6N3B1jfXmNfggwU11xexsvCVd,0.001455211,0.0
5GuRdvQTzYCmNihs6FMNfdNuuYd4Pn7NVZpARHC3AtvfED84,5CZwtx4vMwvV9crKQre8qJQ35ftHnENd7qog3CQfCjoebkVW,0.002406418,0.0
5GuTh6S95n8KQwzBtjRrMh5XFQZg2X3nUN2B1iFmAPTruxoF,5FnL1YApGpCbvU5g9zdJTnM7XrkLsJ92DB8kac4CU9KuVocZ,0.00944954,0.0
5GuUZSq4yTZ6bcKY278zRFfGpcXxBdA6PjWCnZz9gNo7YFk1,5HBihV7k7b8Ucq7ViUkBiqi1bsozPuSCEPs4ffbTgQJCDbym,0.007582148,0.0
5GuVLy57SNh2XmVLH8mzbaiQgkjoKSuCHAL49i1aBPbDxAgd,5H9DUeD9dXJ1gR9n5sALzioXyiQFv5Du2WAtTk75D7XrhJc4,0.00158982,0.0
5GuWKP6asdbPef2xgid7hAqChFTaAnwX6rjERh5CNVxGcgP1,5HELhK1EqU5bikQttkXPbeMk2VR3drXK9aL1DGwFmnqenmoy,0.041319344,0.0
5GuWMFDsDu6thCApuXmCccTbXnbz6DF64U2A26XU9bB8pZt6,5GnNyf3SRw8xMHwdQX1pVUPGf8NWeTCB4KJLYUgnUJp2yaFo,0.05252372,0.0
5GuWwLASbBpDx1bfbtLh29VzW9otChTcyzKAySnMZrDuPGEU,5FkQxGdkx5nkpiYWbjwWDrvFjMPqz8Eu5SRhykrDd3pn6nou,0.013499512,0.0
5GuXf9ReVCoBicpRg9c7Gzt4oJXjRDaPTsVtJBoFJg7msyt2,5Gx6N2ciJCJ34PRtVpt7KCbDSQrusZKFCA4kkjZr4urbnfpv,0.01593727,0.0
5GuY3FNMnJXuhBsPTKzEAkhMR5isJDZQumdk84VKEuFpBL66,5CXpwfEn6uYM8D5sE4NyqeX9RUha5m7P6tSCNiyrbK19jPW3,0.051720936,0.0
5GuYZP8QPep2Z8kuQLNXu32ZfkA2kV63MNoPp7SyniDPqnkn,5CX8sHeYFTD74jZ3mqtU7qKBSdDtceVFgeLKs6Y1hFxK5r8A,4.5563e-05,0.0
5GuYucYYceR6Ypx9wAPzp7WmiRzBai4g9WPRW4UYvThX1XTA,5FkQxGdkx5nkpiYWbjwWDrvFjMPqz8Eu5SRhykrDd3pn6nou,0.011795032,0.0
5GuZCy7qP41U7kJtPQwRP9kGjn6tvjFpFgCMzGdHtpEU8qCz,5FvfCgAB4SbcSV4HJmzRrcmWTjjKiM7E6wXR6p96vaH2oCLo,0.002427173,0.0
5GuZLWxh55YQMNUAdHLJDjLyQe5abVjfjESu5MfyyGhKxBsi,5F6QNcohnpyi7hua1R4AG8VJUHP9YTyyeTie4GDU8CwqU3D6,0.010550384,0.0
5GuacM5k34x288zcfugjWaQKcPyUmtWYALxJKt6CjR3jVTJQ,5Esx9Dbpzmy4mz5UNkdN5ncTRNwZqLX9oJCpgZqNXpMZrksb,0.010700325,0.0
5GubyMTdZWyZWr74zKoucGPhwdfHtrf7hSPGXPRrYuhUGWYe,5EfAPwFLL7b6ca8oN2B7XywB3rzjw7R7dcQrUVognnkPxUn8,0.026765727,0.0
5GucXXoBJ2NT7F1rQxTjLZvAAbr18hjXgzVZmFjxGPZDZtKR,5Ebckpq1yr9QEDc1g8JBPtmAZoy8kv9wG9yQrvviDAjQqg6Q,0.007986755,0.0
5GucgfkK96JryPUBHRqa4k1zACZmYx8H4Wp2Pejm5mgWthMM,5GVmLyEdNWdGvovVDsRXLHVpd8QYD36Yy4Z2BLQZEznWEVw5,0.001710233,0.0
5GuejEPGUcQiLiwhWz6Y4QAjgVPHr73d9ZnkPeQfUxJnj51r,5G3sVeEiMoegwurqrsVuLXo1JDwem18x4knbdFC8gmDF96Wq,0.019724678,0.0
5GuejJg6UCRbt5HW5shbuem4Ks76zu3KEy84mqjCkaDZkCwt,5EXJaqJFGHN3uwsZcZ73rnZv6aY2eLmuXLFL3DYPArKgxCAG,0.032727376,0.0
5GufMwKybAbWL4SLkDrbzHRbvCPb54qrz6DNq4pctTUoFkvx,5HELhK1EqU5bikQttkXPbeMk2VR3drXK9aL1DGwFmnqenmoy,0.041625317,0.0
5GuhAH55BX43kAT4mz4cxv3qRqm8EvuT4FbAXdYhgyRPKCEC,5DaUQrFC3kEuqCkvBELUs47pJpNoqXTTiHop7c3pcq1KngQo,0.013751557,0.0
5GuhVya3R66hAqVXyamsbU3G2VoGXuh9RURnzQg8oGvRuQoY,5CrJbgVd38cJGRj42VoN8reKavteqVMSAJEdj3ubJ94rxBur,0.014768841,0.0
5Gui5vxoSnPrimT8xcnfDs3CUVdFcA8Ybu5Gb2jCeRV4Q33Q,5DiDGTunR36NxP7iM3frqvRrni6boHV3GBuzjoxHVAfz15Pg,0.0,0.0
5Guiszv8GcYVLQ6iEPm2dhzpDj1L88dYk6AXe2cyW1rVr8P9,5CDHpeLmLBCpyiiVfpGdSjVX7CbwwmLWqb96n8wkD9QbJNNX,0.002529229,0.0
5GuiwysUSZnrqLbnjEujLjH2vzuS7t9Vyk6yLUgf8t6ChYxH,5EUbCWTV6gKEkxnYWa7dt63igmmCRLBT3Q9Z8QNFTECk1ZUd,0.007643237,0.0
5GujcaqKbE6mKAEi1Y7x5B3Lfn7KhtQFJUDCBrcUEZpFTa9U,5Dt2YuPZjYccPJXD4h3gzdS9SiR7L5JrvRN8dLFxkb56p4R1,4.4849e-05,0.0
5GujmqxdQup6eVrBVLmFqRjsJW7HupzBQCsqQDonDiY5wxoN,5H5uiz4cqew7jJ3fKUur36bjWUH1zG5z5drX3rKQNeKQbCTp,0.019241145,0.0
5GunXrjMryzLm4oPBdizQQBNStiPyV7kp6vjzQSrFHkJXmr9,5EcRbChtzuLasgLFzXVP5nypEmgKGbEXXX3x6fDXWj9ndNL5,0.012789689,0.0
5GundudoRhUxSPh8WPgrxEGxWDxYfYkSCLrDHpsALKrWpn8f,5CXpwfEn6uYM8D5sE4NyqeX9RUha5m7P6tSCNiyrbK19jPW3,0.057014354,0.0
5GuoXqBNf4X2vxk2vsSbbzz894TC8wBAUuiYut1Gr8Vnj5Lc,5EcTdSTwQMuYhmGPVvympvJsdbeqRqDfYL4sUgrYx4iiAZNX,0.006519308,0.0
5GuoaEewaEmzAN6g2nb6JtFjak36nowozBcLSWetwdB43QEG,5GN8jn82WpY3yXWXNdo521wYu2QDN6wJP17JpaxVm2zdJtNz,0.010365156,0.0
5Gup47emxa3QB6riZJNASeeytiyFhiip57564a5e2Ch3kCJT,5GKvz65GXGQMsXawf4eTYPMkrzAFfgH8Tapr4rENqv2XeW3b,0.002475351,0.0
5GuqisrduzXdCVQKhSenuP8ntbDEPSLepdGMAucKeJgxAUon,5HE6HVdypW33b9MpZUbhMqK6p5n5nEJrd2Vp1YfNGnsiop4V,0.004780297,0.0
5Gurm68i4pR5wkEnJPirT8ai6xn3FoxvRp6s3fsbuMbNzxJh,5ES9A71uVTrhj7LUt8nGuguWvRNLPVdGbDtXA6oPL9rXsfJs,0.0128852,0.0
5GutR1CWvJy4Zjme9BNmqKDou8QQaxH8aWtnNni5gVyt1i6r,5GyDEe2P8aPRHGPYF7tZ6jL2pGxkQfttYcagu1XiyLXa1AnP,0.005335012,0.0
5GutyMJ27zBdzs71Gv4MLMLTUxkrCd4WGsjqAXh8d6vSzNyt,5GH1UG25Qrkq5D3Jdq1xtEJ2nwPK17a94RmFBBJEn7hG3V5X,0.041513633,0.0
5GuvkeLZjF2w9zA6eQyj5eD4ZPrFM5SrQtYYTgsDGMKTjNxP,5DFtsLukQEb3jB4TRC74FtAkQiRPBjcNoe8j6Kp1S792qNzX,0.001435462,0.0
5GuvoJcKgKtGNWkNhEzDXQ5yGQcSuUTiLprV6asPgQHXYgRv,5G9nNeW6EiTVEASkpumnNAXJ7LFUF3jdTcThgymCBANFbhEf,0.00249765,0.0
5Guw1YUP1pWwboMCf2v6vsxAa5Y4YcuPe1QJ75PTKJJ4CsYs,5GLGhjbZvJg4dPS2qCyDfh4tFM43fVqJr7LDJu3SZf9tdEeC,0.001575809,0.0
5GuwNU3se6CFFqRsF1jjzgPrBWGCZFNZCDzB9FmEmyEThoRo,5H6wxwJfpqDjvP9g1rfSRNzV1KCkgztZhHcNAn5sXUMXZJpi,0.006441705,0.0
5GuyF1Z1UDGQM4pmRbm4f9je1DQ4YYe3V4u2ZzX6i5LFfCLu,5FsuY9G6YXwFhUHvHCEhV1YWAFKoSVDnJtgNQL16iWdgyrwb,0.005595665,0.0
5GuzfbM5mvxS6HwaotnUFofMJUBbpdD9oZWtY8ZNu68phdrK,5CoPDt8FgM1dVgUYwrMk1DJ7Ntx5hwHugakEzz8chYx3Vroj,0.007898923,0.0
5Gv3b6cWpHnRjc9Cu4yciBByuQynWnP3778mUodSd3VjU8xn,5EACUJ23WaGmpzykbfcxSULcMujrQKP9R8b8gh88ouFH8Ujf,0.004879143,0.0
5Gv41sLDVFPpB4RnnLs6p8Jm9ix3o2QdWCPMGCZB6VmuzRrd,5DXSdbKrTbfEWJuS8jrhzbKzByx7Ytoc3BCzJavEjDWVZLPp,0.017041402,0.0
5Gv8aEYC14WeqmwLjacyewxx4j2AGdMoRAzPN75rwbrcBcpt,5GyDEe2P8aPRHGPYF7tZ6jL2pGxkQfttYcagu1XiyLXa1AnP,0.005288316,0.0
5Gv9WDVV9JFycBpBcVDcdzMfHTPEje8ZpBKf5nNh1tFK7U5c,5G8rSyuVebwXMdfo1eGv7YvtbvWAZdv3t97phYvnbEu9hVn7,0.016201971,0.0
5GvA3ubd9ctZjap6k6xM4rAmxGFt68vYat3ozsfDznq3VAvg,5GKvz65GXGQMsXawf4eTYPMkrzAFfgH8Tapr4rENqv2XeW3b,0.00251477,0.0
5GvB4jvJdNDKHzahpkt9QSWVqT4Bvsy9KupWefG3WycfAizq,5HgXTgEbbvGreSu9FxqM8Ss4JHEKzDbUYXuH9qqVpVbAtSZG,0.001358269,0.0
5GvCBWAU8GJwwiEBtnA2eGKBErgBcin5edFdeBpSDRGTVytf,5Dpz3aD4eE84BTx1DSc4FXYM2v8We9uM3rsDmhFCR8GEqGpy,0.001860405,0.0
5GvDGYErZ2aAJLqG9Jv9Q19BJFZ9Gi9cwEWc8BG3hzZPTW3U,5DoZSXoQrR43uVHh6oXbYTeCkjqz6yi9MTFJTjmMh7KPsfd6,0.022063328,0.0
5GvDM9XHcVtjuLZCAdRmR4xFn8Y4ejC9nWm2pPkpim6xZHjE,5F9XbpH9fhYsWQFSZ789EHWdFnzthcVfXLno4WE7YJUBK8nF,0.07215816,0.0
5GvF1vgbDK2XRQHHkd7wj81WMDoZ9QKu2nNx6RVTB2McCBUF,5GU7eRmymu24qW3kL8AptiCNR1mapgacu33TjvvXK7DtVMDj,0.008019336,0.0
5GvFZXQYKPqYufkpvSTG89MaxuVEVPB8N2TVAxFZ7ixYU5q1,5DS5KDVKkVkDhmdW4jZjy8qJKqcBCxt41N693onDxUmQUEgq,0.022702359,0.0
5GvHvdsc9oFz8UDtrD3FfyKhLpT1SsWyKY1mZjb43BfkZtmf,5EAH6Yc4u2cRKLi4RmTSroYSm1RVKAPYzmuuiVZ3sxv5bsW4,0.019636037,0.0
5GvJ22jvRhGwEFVzcEmPHduVLPCBdS2dVsC7JW347qCtudho,5HRNaBjhYUJvdU76ES8fvLLc4YWnkDohBwMXhVYvUMNNCbBo,0.048233668,0.0
5GvJ71Cgrmn513moyze7qrgCp4C8XDowQx8pzwLnjBAsFr4U,5GCG8QdAfdqFpYAFFGs5X3gQ2sSFthRX7Gbi8yG6mRkJnALf,0.002133052,0.0
5GvJKHudK8DPC4Db5bAVsBDvNNYw9z8fpEpBJe7b1KwYKqJJ,5Cw5JQSx2MKrEXFBzfXfb1KJma9uJH923PTfhV2BYDxjwStd,0.015744686,0.0
5GvJogUS9QkCr6VhYxo6iotAwEEUu12XqT9Jx56y7HfPMswQ,5CzSA6pp9X3E2tEYUTdQZyFwx173637Hv5LjTFeLG3QSvf2B,0.001664132,0.0
5GvKm3y6DRRNJgT7gFJvELGLZD1MvFyKTpY8kCZ45PJMAYj1,5CURujV126JJapYZbHPjCUQwDjgA85hXR65PP2JUNkorLGos,0.019633656,0.0
5GvKmfbJSPPMs9YZcM6Ko7ZSFdmKGq8das4s4BfzbPjUuaj1,5H9Jja5So1ECswnq7A8bmbLYwKdrVynJpYVTXJQatbvk2qC7,0.0,0.0
5GvLLtQMnFJf5L1WM81ryi6tg28cjkEtqCyvx4ZjNYZCHEtH,5Gjt8xRXGyNY1sZRg57MG8rtiJxwe96StQr5WXiFfgZjC8w9,0.15646653,0.0
5GvMJdCr8KUyT2rUsBw7NTzgjgnUqKTAK4Pvyhj7hqhQZW42,5EJKw7YPD24rceAZTNpxBDmQScYAFCDY6DKfZqVeAUEg148f,0.008735998,0.0
5GvMiBdSv4y9DysTAZUow58XS9as3ywfbEyEmdgBEGMHm87b,5EsoW9GiNLdWw55XE3TpXx1zxE8w9r5BpA5f1tjYfDYFbbum,0.007688416,0.0
5GvNMz73qNSQjFb9r4XPWbD747QH5jUAdRcxTfB1NwCJKN6m,5FkQxGdkx5nkpiYWbjwWDrvFjMPqz8Eu5SRhykrDd3pn6nou,0.008157696,0.0
5GvNmTDe1oy3XaigeUSXHZdQp6wYZyYtvAA8FfMgGGYMMwgJ,5EeGDXixFRSHhPTVKhM1bYxr9qXYd4iuteFornKijD8YAJNG,0.000327429,0.0
5GvPpCP4vYcYgoDEEo1UZy48dvGLLCRBFs8QqqBqUmNHftay,5D2DvfDXiqAacdeKLNcGS7n8PYyYemr328FbNi4e5qT6QGaC,0.007636106,0.0
5GvSBZsc4G4nBPioXJDFmerxzbHHroS2awrfNwEQWXPVAGpk,5EhiJzQFPSkTLriK4Uc8CdTDtVG9dmWt4oDunreoGWqKcG19,0.01813471,0.0
5GvW81aYHnQS6skvKK8i4BGMRK35sELPr7jvcgowT4gqh8u9,5HVzBQu6S4e2YtgnW6m1tc6wjZDmdgM6APon8yU6pBbeYZZB,0.001628225,0.0
5GvWinJUR8cCtWqSqYEQa626ckjjSrTv31SC2C7eedbatnxu,5Esx9Dbpzmy4mz5UNkdN5ncTRNwZqLX9oJCpgZqNXpMZrksb,0.009200589,0.0
5GvX58G1YHcUgzJ28po2jgaE2LB3JLHgqkgA2XoubsQ83Xcm,5GHBNqgikjk2BxBY95ekC99RVFCcCop9weN8X6oAxMXaTaDg,1.6496e-05,0.0
5GvXiy4n8pKNmYPvoEHhyfR29aF8geDMb9xsTF8uhccQUoha,5HQA7hLanF3L92oocBW4qXat1E8aHSvSWawkouM41qG5tJxV,0.011355673,0.0
5GvXkm41JXkwKhgNoMSRZebAiNJcjTKTbiY6KeuJeinWDxch,5CSdJoRu6TaynSxszYA5dhqj9NXM7CcWJ7MX7hcPT6hcFNLi,0.005985637,0.0
5GvY2gaJtWDjzqmji3YRGLASjPgyYf5pH5uL9CiLxADGpP3T,5E7QjW1Rd8K9VFZsnMsg5C7tSuYfc4Urv3Wcsbz2FkDKACt6,0.04461406,0.0
5GwzMpof91dpkyFxcC833YJc1CGkVHiFCi3kk8KakkYgtDMn,5E6nCpSckkb4TtHYzG5VqB2UY2m1RrnGVygHQTeBELow5bZa,0.002188163,0.0
5Gx1JVTbL72SoWUc1m4k7YVsoeg2WKVridMcMhDFheVANbaG,5Hirwc4D612EWpu4pH4DKJbU1eXwxeZAhMPfxS2wLmyTRosf,0.002474076,0.0
5Gx1SFNG4PK3B9vqkvVw1r5Jq2RH8SEGXb9q5y1CwRiWr6oD,5EsJTdAsWcgiUCMvbR9Vmp2nvUVXEKaNEfKzu1k4hWqoE4uL,0.005250942,0.0
